X,Y,Z,t,K1,K2,K3,Qo,Qw,Iw,Pressure,SWAT
780,660,63,1,1934,1934,193.39999,0,0,0,218.23419,0.36183539
800,660,63,1,1948,1948,194.8,0,0,0,218.457,0.36182171
820,660,63,1,1925,1925,192.5,0,0,0,218.68434,0.36180773
840,660,63,1,1871,1871,187.10001,0,0,0,218.91794,0.36179337
860,660,63,1,1794,1794,179.39999,0,0,0,219.15869,0.36177856
880,660,63,1,1702,1702,170.2,0,0,0,219.40662,0.3617633
900,660,63,1,1605,1605,160.5,0,0,0,219.65857,0.3617478
920,660,63,1,1511,1511,151.10001,0,0,0,219.90974,0.36173236
940,660,63,1,1426,1426,142.60001,0,0,0,220.15146,0.36171749
960,660,63,1,1355,1355,135.5,0,0,0,220.37334,0.36170384
980,660,63,1,1300,1300,130,0,0,0,220.5607,0.36169234
1000,660,63,1,1261,1261,126.1,0,0,0,220.6996,0.36168379
1020,660,63,1,1240,1240,124,0,0,0,220.77559,0.36167911
20,680,63,1,1276,1276,127.6,0,0,0,249.52939,0.35991552
40,680,63,1,1285,1285,128.5,0,0,0,249.37611,0.35992488
60,680,63,1,1291,1291,129.10001,0,0,0,249.06865,0.35994372
80,680,63,1,1293,1293,129.3,0,0,0,248.61163,0.35997167
100,680,63,1,1291,1291,129.10001,0,0,0,248.01247,0.36000833
120,680,63,1,1285,1285,128.5,0,0,0,247.27885,0.36005324
140,680,63,1,1274,1274,127.4,0,0,0,246.41634,0.36010605
160,680,63,1,1259,1259,125.9,0,0,0,245.42754,0.36016658
180,680,63,1,1239,1239,123.9,0,0,0,244.31165,0.36023492
200,680,63,1,1214,1214,121.4,0,0,0,243.06403,0.36031133
220,680,63,1,1185,1185,118.5,0,0,0,241.6772,0.36039627
240,680,63,1,1151,1151,115.1,0,0,0,240.1431,0.36049026
260,680,63,1,1114,1114,111.4,0,0,0,238.45551,0.36059371
280,680,63,1,1072,1072,107.2,0,0,0,236.61389,0.36070663
300,680,63,1,1028,1028,102.8,0,0,0,234.62883,0.36082837
320,680,63,1,983,983,98.300003,0,0,0,232.52403,0.3609575
340,680,63,1,937,937,93.699997,0,0,0,230.34023,0.36109152
360,680,63,1,894,894,89.400002,0,0,0,228.13591,0.36122686
380,680,63,1,853,853,85.300003,0,0,0,225.97995,0.36135927
400,680,63,1,817,817,81.699997,0,0,0,223.94669,0.3614842
420,680,63,1,787,787,78.699997,0,0,0,222.1055,0.3615973
440,680,63,1,764,764,76.400002,0,0,0,220.51328,0.36169487
460,680,63,1,749,749,74.900002,0,0,0,219.20633,0.36177504
480,680,63,1,744,744,74.400002,0,0,0,218.19695,0.36183628
500,680,63,1,750,750,75,0,0,0,217.47672,0.36187974
520,680,63,1,768,768,76.800003,0,0,0,217.01596,0.36190808
540,680,63,1,798,798,79.800003,0,0,0,216.7708,0.36192322
560,680,63,1,843,843,84.300003,0,0,0,216.69038,0.36192822
580,680,63,1,902,902,90.199997,0,0,0,216.72588,0.36192614
600,680,63,1,978,978,97.800003,0,0,0,216.83649,0.36191952
620,680,63,1,1069,1069,106.9,0,0,0,216.99232,0.36191016
640,680,63,1,1175,1175,117.5,0,0,0,217.1736,0.36189935
660,680,63,1,1294,1294,129.39999,0,0,0,217.36821,0.36188793
680,680,63,1,1420,1420,142,0,0,0,217.56996,0.36187601
700,680,63,1,1548,1548,154.8,0,0,0,217.77623,0.3618634
720,680,63,1,1669,1669,166.89999,0,0,0,217.98688,0.36185047
740,680,63,1,1774,1774,177.39999,0,0,0,218.20312,0.36183721
760,680,63,1,1853,1853,185.3,0,0,0,218.42734,0.3618235
780,680,63,1,1901,1901,190.10001,0,0,0,218.66214,0.36180907
800,680,63,1,1914,1914,191.39999,0,0,0,218.91034,0.36179382
820,680,63,1,1892,1892,189.2,0,0,0,219.17461,0.36177757
840,680,63,1,1840,1840,184,0,0,0,219.45638,0.36176023
860,680,63,1,1765,1765,176.5,0,0,0,219.75597,0.36174181
880,680,63,1,1676,1676,167.60001,0,0,0,220.07127,0.36172244
900,680,63,1,1582,1582,158.2,0,0,0,220.39674,0.36170241
920,680,63,1,1491,1491,149.10001,0,0,0,220.72324,0.36168233
940,680,63,1,1409,1409,140.89999,0,0,0,221.0374,0.36166301
960,680,63,1,1340,1340,134,0,0,0,221.32401,0.3616454
980,680,63,1,1286,1286,128.60001,0,0,0,221.56433,0.36163062
1000,680,63,1,1249,1249,124.9,0,0,0,221.74017,0.36161983
1020,680,63,1,1229,1229,122.9,0,0,0,221.83466,0.36161402
20,700,63,1,1356,1356,135.60001,0,0,0,252.12428,0.3597568
40,700,63,1,1369,1369,136.89999,0,0,0,251.94695,0.35976765
60,700,63,1,1378,1378,137.8,0,0,0,251.59476,0.35978916
80,700,63,1,1381,1381,138.10001,0,0,0,251.07651,0.35982087
100,700,63,1,1380,1380,138,0,0,0,250.40361,0.35986203
120,700,63,1,1373,1373,137.3,0,0,0,249.58755,0.35991195
140,700,63,1,1361,1361,136.10001,0,0,0,248.63782,0.35997006
160,700,63,1,1344,1344,134.39999,0,0,0,247.55925,0.36003608
180,700,63,1,1321,1321,132.10001,0,0,0,246.35237,0.36010996
200,700,63,1,1292,1292,129.2,0,0,0,245.01389,0.36019191
220,700,63,1,1258,1258,125.8,0,0,0,243.53703,0.36028233
240,700,63,1,1219,1219,121.9,0,0,0,241.91425,0.36038175
260,700,63,1,1176,1176,117.6,0,0,0,240.14011,0.36049044
280,700,63,1,1128,1128,112.8,0,0,0,238.21431,0.36060849
300,700,63,1,1078,1078,107.8,0,0,0,236.14723,0.36073524
320,700,63,1,1026,1026,102.6,0,0,0,233.96512,0.36086908
340,700,63,1,974,974,97.400002,0,0,0,231.70958,0.36100748
360,700,63,1,925,925,92.5,0,0,0,229.43956,0.36114681
380,700,63,1,878,878,87.800003,0,0,0,227.22646,0.36128271
400,700,63,1,837,837,83.699997,0,0,0,225.14534,0.36141056
420,700,63,1,802,802,80.199997,0,0,0,223.2644,0.36152613
440,700,63,1,775,775,77.5,0,0,0,221.63762,0.36162606
460,700,63,1,756,756,75.599998,0,0,0,220.29781,0.36170819
480,700,63,1,747,747,74.699997,0,0,0,219.25145,0.36177242
500,700,63,1,749,749,74.900002,0,0,0,218.48392,0.36181962
520,700,63,1,763,763,76.300003,0,0,0,217.96368,0.3618511
540,700,63,1,789,789,78.900002,0,0,0,217.64796,0.36187035
560,700,63,1,829,829,82.900002,0,0,0,217.49126,0.36187991
580,700,63,1,883,883,88.300003,0,0,0,217.4511,0.36188245
600,700,63,1,953,953,95.300003,0,0,0,217.492,0.36188012
620,700,63,1,1037,1037,103.7,0,0,0,217.58734,0.36187458
640,700,63,1,1136,1136,113.6,0,0,0,217.71883,0.3618668
660,700,63,1,1246,1246,124.6,0,0,0,217.87469,0.36185727
680,700,63,1,1363,1363,136.3,0,0,0,218.04851,0.36184663
700,700,63,1,1482,1482,148.2,0,0,0,218.23735,0.36183503
720,700,63,1,1594,1594,159.39999,0,0,0,218.44101,0.36182258
740,700,63,1,1692,1692,169.2,0,0,0,218.66101,0.36180913
760,700,63,1,1766,1766,176.60001,0,0,0,218.90018,0.36179444
780,700,63,1,1811,1811,181.10001,0,0,0,219.16187,0.36177835
800,700,63,1,1823,1823,182.3,0,0,0,219.44994,0.36176065
820,700,63,1,1803,1803,180.3,0,0,0,219.76746,0.3617411
840,700,63,1,1755,1755,175.5,0,0,0,220.11623,0.36171967
860,700,63,1,1685,1685,168.5,0,0,0,220.49574,0.36169633
880,700,63,1,1603,1603,160.3,0,0,0,220.90181,0.36167136
900,700,63,1,1516,1516,151.60001,0,0,0,221.32552,0.36164531
920,700,63,1,1432,1432,143.2,0,0,0,221.75262,0.36161906
940,700,63,1,1356,1356,135.60001,0,0,0,222.16463,0.36159372
960,700,63,1,1292,1292,129.2,0,0,0,222.53897,0.36157072
980,700,63,1,1242,1242,124.2,0,0,0,222.85161,0.36155149
1000,700,63,1,1208,1208,120.8,0,0,0,223.07784,0.36153761
1020,700,63,1,1190,1190,119,0,0,0,223.19748,0.36153024
20,720,63,1,1418,1418,141.8,0,0,0,254.89008,0.35958767
40,720,63,1,1433,1433,143.3,0,0,0,254.68092,0.35960045
60,720,63,1,1444,1444,144.39999,0,0,0,254.27132,0.35962549
80,720,63,1,1448,1448,144.8,0,0,0,253.67561,0.35966194
100,720,63,1,1446,1446,144.60001,0,0,0,252.91068,0.3597087
120,720,63,1,1439,1439,143.89999,0,0,0,251.99323,0.35976481
140,720,63,1,1425,1425,142.5,0,0,0,250.93686,0.35982943
160,720,63,1,1404,1404,140.39999,0,0,0,249.74953,0.35990205
180,720,63,1,1378,1378,137.8,0,0,0,248.43391,0.35998255
200,720,63,1,1344,1344,134.39999,0,0,0,246.98761,0.36007106
220,720,63,1,1305,1305,130.5,0,0,0,245.405,0.36016795
240,720,63,1,1261,1261,126.1,0,0,0,243.67874,0.36027366
260,720,63,1,1211,1211,121.1,0,0,0,241.80408,0.36038849
280,720,63,1,1157,1157,115.7,0,0,0,239.78133,0.36051244
300,720,63,1,1101,1101,110.1,0,0,0,237.62135,0.36064485
320,720,63,1,1043,1043,104.3,0,0,0,235.35025,0.36078411
340,720,63,1,986,986,98.599998,0,0,0,233.01266,0.36092752
360,720,63,1,931,931,93.099998,0,0,0,230.66711,0.36107144
380,720,63,1,880,880,88,0,0,0,228.38612,0.36121148
400,720,63,1,835,835,83.5,0,0,0,226.24527,0.36134297
420,720,63,1,796,796,79.599998,0,0,0,224.31198,0.36146176
440,720,63,1,764,764,76.400002,0,0,0,222.63881,0.36156458
460,720,63,1,742,742,74.199997,0,0,0,221.25487,0.3616496
480,720,63,1,729,729,72.900002,0,0,0,220.16412,0.36171651
500,720,63,1,727,727,72.699997,0,0,0,219.34877,0.36176658
520,720,63,1,737,737,73.699997,0,0,0,218.77599,0.3618018
540,720,63,1,758,758,75.800003,0,0,0,218.40427,0.36182469
560,720,63,1,792,792,79.199997,0,0,0,218.1906,0.36183783
580,720,63,1,840,840,84,0,0,0,218.09569,0.36184365
600,720,63,1,901,901,90.099998,0,0,0,218.0873,0.36184418
620,720,63,1,977,977,97.699997,0,0,0,218.14066,0.3618409
640,720,63,1,1065,1065,106.5,0,0,0,218.23851,0.36183491
660,720,63,1,1164,1164,116.4,0,0,0,218.36974,0.36182687
680,720,63,1,1270,1270,127,0,0,0,218.52806,0.36181715
700,720,63,1,1377,1377,137.7,0,0,0,218.71094,0.36180601
720,720,63,1,1478,1478,147.8,0,0,0,218.91861,0.36179331
740,720,63,1,1566,1566,156.60001,0,0,0,219.15346,0.36177886
760,720,63,1,1633,1633,163.3,0,0,0,219.41927,0.36176252
780,720,63,1,1674,1674,167.39999,0,0,0,219.72098,0.36174396
800,720,63,1,1686,1686,168.60001,0,0,0,220.06377,0.36172289
820,720,63,1,1669,1669,166.89999,0,0,0,220.45193,0.36169901
840,720,63,1,1627,1627,162.7,0,0,0,220.88768,0.36167222
860,720,63,1,1566,1566,156.60001,0,0,0,221.37019,0.36164257
880,720,63,1,1493,1493,149.3,0,0,0,221.89314,0.36161041
900,720,63,1,1416,1416,141.60001,0,0,0,222.44315,0.36157662
920,720,63,1,1340,1340,134,0,0,0,223.00107,0.36154231
940,720,63,1,1273,1273,127.3,0,0,0,223.54054,0.36150914
960,720,63,1,1216,1216,121.6,0,0,0,224.03076,0.36147904
980,720,63,1,1173,1173,117.3,0,0,0,224.43822,0.36145398
1000,720,63,1,1144,1144,114.4,0,0,0,224.73158,0.36143598
1020,720,63,1,1130,1130,113,0,0,0,224.88554,0.3614265
20,740,63,1,1460,1460,146,0,0,0,257.87784,0.35971805
40,740,63,1,1477,1477,147.7,0,0,0,257.62576,0.35942048
60,740,63,1,1487,1487,148.7,0,0,0,257.14145,0.35945007
80,740,63,1,1492,1492,149.2,0,0,0,256.44617,0.35949257
100,740,63,1,1489,1489,148.89999,0,0,0,255.56534,0.35954639
120,740,63,1,1479,1479,147.89999,0,0,0,254.52254,0.35961014
140,740,63,1,1462,1462,146.2,0,0,0,253.33588,0.35968271
160,740,63,1,1438,1438,143.8,0,0,0,252.01701,0.35976335
180,740,63,1,1408,1408,140.8,0,0,0,250.57133,0.35985178
200,740,63,1,1370,1370,137,0,0,0,248.99763,0.35994807
220,740,63,1,1325,1325,132.5,0,0,0,247.29095,0.3600525
240,740,63,1,1275,1275,127.5,0,0,0,245.44458,0.36016554
260,740,63,1,1220,1220,122,0,0,0,243.45381,0.36028743
280,740,63,1,1161,1161,116.1,0,0,0,241.31975,0.36041817
300,740,63,1,1099,1099,109.9,0,0,0,239.05373,0.36055705
320,740,63,1,1037,1037,103.7,0,0,0,236.68272,0.3607024
340,740,63,1,975,975,97.5,0,0,0,234.25185,0.3608515
360,740,63,1,916,916,91.599998,0,0,0,231.82166,0.3610006
380,740,63,1,862,862,86.199997,0,0,0,229.46352,0.36114535
400,740,63,1,812,812,81.199997,0,0,0,227.25386,0.36128104
420,740,63,1,770,770,77,0,0,0,225.26025,0.3614035
440,740,63,1,736,736,73.599998,0,0,0,223.53313,0.36150962
460,740,63,1,710,710,71,0,0,0,222.09973,0.36159769
480,740,63,1,694,694,69.400002,0,0,0,220.96184,0.36166763
500,740,63,1,689,689,68.900002,0,0,0,220.10056,0.3617205
520,740,63,1,693,693,69.300003,0,0,0,219.48193,0.36175847
540,740,63,1,710,710,71,0,0,0,219.06485,0.36178413
560,740,63,1,738,738,73.800003,0,0,0,218.80774,0.36179996
580,740,63,1,778,778,77.800003,0,0,0,218.673,0.36180824
600,740,63,1,831,831,83.099998,0,0,0,218.62991,0.36181089
620,740,63,1,897,897,89.699997,0,0,0,218.65506,0.36180934
640,740,63,1,974,974,97.400002,0,0,0,218.73189,0.36180463
660,740,63,1,1060,1060,106,0,0,0,218.84988,0.36179742
680,740,63,1,1153,1153,115.3,0,0,0,219.0033,0.36178806
700,740,63,1,1246,1246,124.6,0,0,0,219.19032,0.36177659
720,740,63,1,1335,1335,133.5,0,0,0,219.41208,0.36176294
740,740,63,1,1413,1413,141.3,0,0,0,219.6723,0.36174697
760,740,63,1,1472,1472,147.2,0,0,0,219.9765,0.36172825
780,740,63,1,1509,1509,150.89999,0,0,0,220.33153,0.36170644
800,740,63,1,1521,1521,152.10001,0,0,0,220.74451,0.36168104
820,740,63,1,1508,1508,150.8,0,0,0,221.22159,0.36165169
840,740,63,1,1473,1473,147.3,0,0,0,221.76613,0.36161822
860,740,63,1,1421,1421,142.10001,0,0,0,222.37744,0.36158064
880,740,63,1,1358,1358,135.8,0,0,0,223.04642,0.36153951
900,740,63,1,1292,1292,129.2,0,0,0,223.75656,0.36149588
920,740,63,1,1227,1227,122.7,0,0,0,224.48055,0.36145139
940,740,63,1,1169,1169,116.9,0,0,0,225.18355,0.3614082
960,740,63,1,1121,1121,112.1,0,0,0,225.82347,0.36136889
980,740,63,1,1085,1085,108.5,0,0,0,226.35471,0.36133626
1000,740,63,1,1063,1063,106.3,0,0,0,226.73651,0.36131281
1020,740,63,1,1053,1053,105.3,0,0,0,226.93655,0.3613005
20,760,63,1,1482,1482,148.2,0,0,0,261.14444,0.36249977
40,760,63,1,1500,1500,150,0,0,0,260.84329,0.36201587
60,760,63,1,1510,1510,151,0,0,0,260.26196,0.36086622
80,760,63,1,1513,1513,151.3,0,0,0,259.43753,0.35976365
100,760,63,1,1509,1509,150.89999,0,0,0,258.40961,0.35937259
120,760,63,1,1496,1496,149.60001,0,0,0,257.2103,0.35944587
140,760,63,1,1476,1476,147.60001,0,0,0,255.86397,0.35952815
160,760,63,1,1448,1448,144.8,0,0,0,254.38635,0.35961848
180,760,63,1,1413,1413,141.3,0,0,0,252.78479,0.35971639
200,760,63,1,1371,1371,137.10001,0,0,0,251.06029,0.35982186
220,760,63,1,1321,1321,132.10001,0,0,0,249.20836,0.35993516
240,760,63,1,1266,1266,126.6,0,0,0,247.22253,0.3600567
260,760,63,1,1206,1206,120.6,0,0,0,245.09839,0.36018673
280,760,63,1,1143,1143,114.3,0,0,0,242.83731,0.36032522
300,760,63,1,1077,1077,107.7,0,0,0,240.45146,0.36047137
320,760,63,1,1011,1011,101.1,0,0,0,237.96812,0.3606236
340,760,63,1,946,946,94.599998,0,0,0,235.4334,0.36077902
360,760,63,1,884,884,88.400002,0,0,0,232.90868,0.3609339
380,760,63,1,826,826,82.599998,0,0,0,230.46587,0.36108381
400,760,63,1,775,775,77.5,0,0,0,228.18059,0.36122411
420,760,63,1,731,731,73.099998,0,0,0,226.12105,0.3613506
440,760,63,1,694,694,69.400002,0,0,0,224.33612,0.36146027
460,760,63,1,666,666,66.599998,0,0,0,222.85086,0.36155155
480,760,63,1,648,648,64.800003,0,0,0,221.66606,0.36162436
500,760,63,1,639,639,63.900002,0,0,0,220.76144,0.36167997
520,760,63,1,640,640,64,0,0,0,220.10258,0.36172047
540,760,63,1,651,651,65.099998,0,0,0,219.64842,0.36174834
560,760,63,1,673,673,67.300003,0,0,0,219.3578,0.36176622
580,760,63,1,706,706,70.599998,0,0,0,219.19406,0.36177626
600,760,63,1,751,751,75.099998,0,0,0,219.12721,0.36178038
620,760,63,1,806,806,80.599998,0,0,0,219.1346,0.36177996
640,760,63,1,871,871,87.099998,0,0,0,219.2003,0.36177596
660,760,63,1,945,945,94.5,0,0,0,219.31441,0.36176896
680,760,63,1,1024,1024,102.4,0,0,0,219.47194,0.36175928
700,760,63,1,1105,1105,110.5,0,0,0,219.67206,0.36174697
720,760,63,1,1181,1181,118.1,0,0,0,219.91724,0.36173189
740,760,63,1,1248,1248,124.8,0,0,0,220.21303,0.36171371
760,760,63,1,1300,1300,130,0,0,0,220.56721,0.36169192
780,760,63,1,1333,1333,133.3,0,0,0,220.98915,0.36166599
800,760,63,1,1345,1345,134.5,0,0,0,221.48882,0.36163527
820,760,63,1,1335,1335,133.5,0,0,0,222.07483,0.36159924
840,760,63,1,1307,1307,130.7,0,0,0,222.75288,0.36155757
860,760,63,1,1264,1264,126.4,0,0,0,223.52193,0.36151031
880,760,63,1,1213,1213,121.3,0,0,0,224.37164,0.36145809
900,760,63,1,1158,1158,115.8,0,0,0,225.28064,0.36140224
920,760,63,1,1104,1104,110.4,0,0,0,226.21306,0.36134496
940,760,63,1,1056,1056,105.6,0,0,0,227.12323,0.36128905
960,760,63,1,1017,1017,101.7,0,0,0,227.9539,0.36123803
980,760,63,1,989,989,98.900002,0,0,0,228.64571,0.36119556
1000,760,63,1,972,972,97.199997,0,0,0,229.14316,0.36116502
1020,760,63,1,968,968,96.800003,0,0,0,229.40254,0.36114907
20,780,63,1,1488,1488,148.8,0,0,0,264.64413,0.3653979
40,780,63,1,1505,1505,150.5,0,0,0,264.30011,0.36459771
60,780,63,1,1514,1514,151.39999,0,0,0,263.63831,0.36359733
80,780,63,1,1516,1516,151.60001,0,0,0,262.69067,0.36260289
100,780,63,1,1509,1509,150.89999,0,0,0,261.49393,0.36089453
120,780,63,1,1493,1493,149.3,0,0,0,260.09854,0.35926944
140,780,63,1,1470,1470,147,0,0,0,258.55594,0.35936365
160,780,63,1,1438,1438,143.8,0,0,0,256.88565,0.35946572
180,780,63,1,1399,1399,139.89999,0,0,0,255.09787,0.35957497
200,780,63,1,1352,1352,135.2,0,0,0,253.19487,0.35969132
220,780,63,1,1298,1298,129.8,0,0,0,251.17294,0.35981497
240,780,63,1,1239,1239,123.9,0,0,0,249.02551,0.35994634
260,780,63,1,1175,1175,117.5,0,0,0,246.74843,0.3600857
280,780,63,1,1108,1108,110.8,0,0,0,244.34309,0.36023298
300,780,63,1,1039,1039,103.9,0,0,0,241.82224,0.36038738
320,780,63,1,970,970,97,0,0,0,239.21396,0.36054721
340,780,63,1,903,903,90.300003,0,0,0,236.56465,0.36070964
360,780,63,1,840,840,84,0,0,0,233.93619,0.36087084
380,780,63,1,781,781,78.099998,0,0,0,231.40094,0.36102641
400,780,63,1,728,728,72.800003,0,0,0,229.03554,0.3611716
420,780,63,1,683,683,68.300003,0,0,0,226.90604,0.36130238
440,780,63,1,645,645,64.5,0,0,0,225.06046,0.36141577
460,780,63,1,616,616,61.599998,0,0,0,223.5231,0.36151022
480,780,63,1,595,595,59.5,0,0,0,222.29272,0.36158586
500,780,63,1,584,584,58.400002,0,0,0,221.34799,0.36164391
520,780,63,1,581,581,58.099998,0,0,0,220.6539,0.36168659
540,780,63,1,588,588,58.799999,0,0,0,220.16914,0.36171639
560,780,63,1,605,605,60.5,0,0,0,219.85269,0.36173585
580,780,63,1,631,631,63.099998,0,0,0,219.66809,0.36174721
600,780,63,1,668,668,66.800003,0,0,0,219.5858,0.36175227
620,780,63,1,714,714,71.400002,0,0,0,219.58357,0.36175239
640,780,63,1,768,768,76.800003,0,0,0,219.64607,0.36174855
660,780,63,1,830,830,83,0,0,0,219.76408,0.3617413
680,780,63,1,897,897,89.699997,0,0,0,219.93353,0.3617309
700,780,63,1,965,965,96.5,0,0,0,220.1548,0.36171728
720,780,63,1,1029,1029,102.9,0,0,0,220.43222,0.36170024
740,780,63,1,1086,1086,108.6,0,0,0,220.77361,0.36167923
760,780,63,1,1131,1131,113.1,0,0,0,221.1895,0.36165369
780,780,63,1,1160,1160,116,0,0,0,221.69263,0.36162275
800,780,63,1,1171,1171,117.1,0,0,0,222.29674,0.36158562
820,780,63,1,1165,1165,116.5,0,0,0,223.01405,0.36154151
840,780,63,1,1143,1143,114.3,0,0,0,223.85277,0.36148998
860,780,63,1,1110,1110,111,0,0,0,224.81302,0.36143097
880,780,63,1,1068,1068,106.8,0,0,0,225.88393,0.36136517
900,780,63,1,1024,1024,102.4,0,0,0,227.03784,0.3612943
920,780,63,1,981,981,98.099998,0,0,0,228.23105,0.36122102
940,780,63,1,943,943,94.300003,0,0,0,229.40221,0.3611491
960,780,63,1,912,912,91.199997,0,0,0,230.47643,0.36108315
980,780,63,1,891,891,89.099998,0,0,0,231.37515,0.36102799
1000,780,63,1,880,880,88,0,0,0,232.02209,0.36098829
1020,780,63,1,880,880,88,0,0,0,232.36081,0.36096752
20,800,63,1,1481,1481,148.10001,0,0,0,268.4212,0.36902034
40,800,63,1,1497,1497,149.7,0,0,0,268.02014,0.36804014
60,800,63,1,1504,1504,150.39999,0,0,0,267.25607,0.36681885
80,800,63,1,1503,1503,150.3,0,0,0,266.17651,0.36522502
100,800,63,1,1494,1494,149.39999,0,0,0,264.82364,0.36352476
120,800,63,1,1475,1475,147.5,0,0,0,263.23389,0.36208728
140,800,63,1,1448,1448,144.8,0,0,0,261.45016,0.35936195
160,800,63,1,1413,1413,141.3,0,0,0,259.54556,0.35930321
180,800,63,1,1369,1369,136.89999,0,0,0,257.53488,0.35942605
200,800,63,1,1319,1319,131.89999,0,0,0,255.42097,0.35955521
220,800,63,1,1261,1261,126.1,0,0,0,253.20053,0.35969096
240,800,63,1,1199,1199,119.9,0,0,0,250.86671,0.35983372
260,800,63,1,1132,1132,113.2,0,0,0,248.41451,0.35998374
280,800,63,1,1062,1062,106.2,0,0,0,245.84618,0.36014095
300,800,63,1,992,992,99.199997,0,0,0,243.17418,0.36030456
320,800,63,1,921,921,92.099998,0,0,0,240.42719,0.36047286
340,800,63,1,853,853,85.300003,0,0,0,237.65179,0.36064297
360,800,63,1,789,789,78.900002,0,0,0,234.91138,0.36081102
380,800,63,1,730,730,73,0,0,0,232.27779,0.36097261
400,800,63,1,678,678,67.800003,0,0,0,229.82683,0.36112303
420,800,63,1,632,632,63.200001,0,0,0,227.62492,0.36125824
440,800,63,1,594,594,59.400002,0,0,0,225.71753,0.36137539
460,800,63,1,564,564,56.400002,0,0,0,224.12801,0.36147305
480,800,63,1,542,542,54.200001,0,0,0,222.85406,0.36155134
500,800,63,1,529,529,52.900002,0,0,0,221.87257,0.36161166
520,800,63,1,524,524,52.400002,0,0,0,221.14772,0.36165625
540,800,63,1,527,527,52.700001,0,0,0,220.63771,0.3616876
560,800,63,1,539,539,53.900002,0,0,0,220.30135,0.36170828
580,800,63,1,560,560,56,0,0,0,220.10228,0.3617205
600,800,63,1,589,589,58.900002,0,0,0,220.01105,0.36172614
620,800,63,1,627,627,62.700001,0,0,0,220.00575,0.36172643
640,800,63,1,672,672,67.199997,0,0,0,220.07159,0.36172241
660,800,63,1,723,723,72.300003,0,0,0,220.20012,0.36171451
680,800,63,1,778,778,77.800003,0,0,0,220.38835,0.36170292
700,800,63,1,835,835,83.5,0,0,0,220.63829,0.36168757
720,800,63,1,889,889,88.900002,0,0,0,220.95642,0.36166799
740,800,63,1,937,937,93.699997,0,0,0,221.3533,0.36164361
760,800,63,1,975,975,97.5,0,0,0,221.84294,0.36161351
780,800,63,1,1001,1001,100.1,0,0,0,222.4425,0.36157665
800,800,63,1,1012,1012,101.2,0,0,0,223.17027,0.36153191
820,800,63,1,1008,1008,100.8,0,0,0,224.0433,0.36147827
840,800,63,1,992,992,99.199997,0,0,0,225.07352,0.36141497
860,800,63,1,966,966,96.599998,0,0,0,226.2645,0.3613418
880,800,63,1,933,933,93.300003,0,0,0,227.60374,0.36125955
900,800,63,1,899,899,89.900002,0,0,0,229.05922,0.36117017
920,800,63,1,865,865,86.5,0,0,0,230.57594,0.36107704
940,800,63,1,835,835,83.5,0,0,0,232.07553,0.36098501
960,800,63,1,812,812,81.199997,0,0,0,233.4622,0.36089993
980,800,63,1,797,797,79.699997,0,0,0,234.62817,0.3608284
1000,800,63,1,791,791,79.099998,0,0,0,235.47374,0.36077654
1020,800,63,1,795,795,79.5,0,0,0,235.91792,0.3607493
20,820,63,1,1465,1465,146.5,0,0,0,272.52011,0.37366596
40,820,63,1,1479,1479,147.89999,0,0,0,272.05313,0.37221831
60,820,63,1,1484,1484,148.39999,0,0,0,271.16898,0.37045062
80,820,63,1,1481,1481,148.10001,0,0,0,269.92459,0.3685011
